,Unnamed: 0,0,1,it,client
0,i0_c0,1.0,0.4705,0,c0
1,i0_c1,1.0,0.4726,0,c1
2,i0_g,0.9708,0.5517,0,g
3,i1_c0,1.0,0.4691,1,c0
4,i1_c1,1.0,0.4716,1,c1
5,i1_g,0.9716,0.5524,1,g
6,i2_c0,1.0,0.4716,2,c0
7,i2_c1,1.0,0.4708,2,c1
8,i2_g,0.9711,0.5523,2,g
9,i3_c0,1.0,0.4697,3,c0
10,i3_c1,1.0,0.4685,3,c1
11,i3_g,0.9687,0.5487,3,g
12,i4_c0,1.0,0.4709,4,c0
13,i4_c1,1.0,0.4693,4,c1
14,i4_g,0.9709,0.5524,4,g
