,Unnamed: 0,0,1,it,client
0,i0_c0,0.1412,0.106,0,c0
1,i0_c1,0.124,0.093,0,c1
2,i0_g,0.1119,0.0955,0,g
3,i1_c0,0.1228,0.091,1,c0
4,i1_c1,0.1428,0.0991,1,c1
5,i1_g,0.1056,0.0906,1,g
6,i2_c0,0.139,0.1063,2,c0
7,i2_c1,0.1168,0.0887,2,c1
8,i2_g,0.1099,0.0954,2,g
9,i3_c0,0.11,0.0792,3,c0
10,i3_c1,0.138,0.1008,3,c1
11,i3_g,0.1046,0.088,3,g
12,i4_c0,0.1244,0.0917,4,c0
13,i4_c1,0.126,0.0978,4,c1
14,i4_g,0.1104,0.0918,4,g
