,Unnamed: 0,0,1,it,client
0,i0_c0,0.0302,0.0225,0,c0
1,i0_c1,0.0216,0.0247,0,c1
2,i0_g,0.0293,0.0225,0,g
3,i1_c0,0.0312,0.0227,1,c0
4,i1_c1,0.0284,0.0225,1,c1
5,i1_g,0.0293,0.0225,1,g
6,i2_c0,0.0302,0.0225,2,c0
7,i2_c1,0.0482,0.0444,2,c1
8,i2_g,0.0293,0.0225,2,g
9,i3_c0,0.0302,0.0225,3,c0
10,i3_c1,0.0284,0.0225,3,c1
11,i3_g,0.0293,0.0225,3,g
12,i4_c0,0.0302,0.0225,4,c0
13,i4_c1,0.0284,0.0225,4,c1
14,i4_g,0.0293,0.0225,4,g
