,Unnamed: 0,0,1,it,client
0,i0_c0,0.6142,0.3322,0,c0
1,i0_c1,0.6022,0.3319,0,c1
2,i0_g,0.4935,0.3452,0,g
3,i1_c0,0.6218,0.3297,1,c0
4,i1_c1,0.6162,0.3509,1,c1
5,i1_g,0.5018,0.3557,1,g
6,i2_c0,0.6276,0.341,2,c0
7,i2_c1,0.6128,0.3408,2,c1
8,i2_g,0.5001,0.3479,2,g
9,i3_c0,0.6208,0.3356,3,c0
10,i3_c1,0.6106,0.3411,3,c1
11,i3_g,0.4998,0.347,3,g
12,i4_c0,0.6178,0.3384,4,c0
13,i4_c1,0.5944,0.3384,4,c1
14,i4_g,0.4925,0.3504,4,g
