,Unnamed: 0,0,1,it,client
0,i0_c0,0.9986,0.4871,0,c0
1,i0_c1,0.9976,0.4889,0,c1
2,i0_g,0.9432,0.5626,0,g
3,i1_c0,0.9972,0.4874,1,c0
4,i1_c1,0.9984,0.4912,1,c1
5,i1_g,0.9427,0.5636,1,g
6,i2_c0,0.9974,0.487,2,c0
7,i2_c1,0.9972,0.4908,2,c1
8,i2_g,0.9428,0.5623,2,g
9,i3_c0,0.9968,0.4866,3,c0
10,i3_c1,0.9982,0.4884,3,c1
11,i3_g,0.9447,0.5628,3,g
12,i4_c0,0.9978,0.4811,4,c0
13,i4_c1,0.9968,0.4866,4,c1
14,i4_g,0.9382,0.558,4,g
