,Unnamed: 0,0,1,it,client
0,i0_c0,0.83,0.4495,0,c0
1,i0_c1,0.8404,0.4464,0,c1
2,i0_g,0.7243,0.4841,0,g
3,i1_c0,0.83,0.448,1,c0
4,i1_c1,0.8416,0.4452,1,c1
5,i1_g,0.717,0.481,1,g
6,i2_c0,0.8328,0.4459,2,c0
7,i2_c1,0.8454,0.4466,2,c1
8,i2_g,0.725,0.4855,2,g
9,i3_c0,0.8326,0.4489,3,c0
10,i3_c1,0.8422,0.4489,3,c1
11,i3_g,0.721,0.4873,3,g
12,i4_c0,0.8258,0.4466,4,c0
13,i4_c1,0.8482,0.4509,4,c1
14,i4_g,0.7239,0.4817,4,g
