,Unnamed: 0,0,1,it,client
0,i0_c0,1.0,0.4775,0,c0
1,i0_c1,1.0,0.4772,0,c1
2,i0_g,0.9669,0.5563,0,g
3,i1_c0,1.0,0.4752,1,c0
4,i1_c1,1.0,0.4779,1,c1
5,i1_g,0.9638,0.5552,1,g
6,i2_c0,1.0,0.4794,2,c0
7,i2_c1,1.0,0.4748,2,c1
8,i2_g,0.9651,0.5574,2,g
9,i3_c0,1.0,0.4778,3,c0
10,i3_c1,1.0,0.4793,3,c1
11,i3_g,0.965,0.5567,3,g
12,i4_c0,1.0,0.4791,4,c0
13,i4_c1,1.0,0.4772,4,c1
14,i4_g,0.9634,0.5553,4,g
